DATE,peak_demand,day_of_week,year,is_weekend,feelslike,precip,windspeed,winddir,sea level pressure,visibility,solarenergy,uvindex,moonphase,lagging_average,previous_difference,relative_humidity,month_cyclic,windchill
2020-08-22 00:00:00,4472,5,2020,TRUE,36.4,0,19.5,72,1001.8,3.7,16.8,6,0.11,4783,99,73.35420906,-0.866025404,32.98720654
2020-08-23 00:00:00,4462,6,2020,TRUE,35.5,1,16.2,77.6,1000.4,3.4,15.4,7,0.15,4676.285714,-10,80.04575634,-0.866025404,31.71632575
2020-08-24 00:00:00,4502,0,2020,FALSE,35,1,16.6,97.2,1000.8,2.9,13.5,7,0.18,4571.285714,40,81.93134437,-0.866025404,31.34492827
2020-08-25 00:00:00,4641,1,2020,FALSE,35.3,0,14.4,135.5,1003,3.6,16.4,7,0.25,4485.571429,139,80.50956303,-0.866025404,31.58620769
2020-08-26 00:00:00,4876,2,2020,FALSE,36.2,0,14.1,245,1004.3,3.5,15.9,6,0.25,4491.857143,235,75.52275935,-0.866025404,32.56674149
2020-08-27 00:00:00,5183,3,2020,FALSE,37,0,11.8,262.4,1003.5,4,12.9,7,0.29,4644.142857,307,72.12209225,-0.866025404,33.39121856
2020-08-28 00:00:00,5093,4,2020,FALSE,33.5,1,10.3,284.7,1001.9,2.9,17.6,8,0.32,4747,-90,85.34809857,-0.866025404,30.73145263
2020-08-29 00:00:00,4922,5,2020,TRUE,35.8,0,11.2,77.7,1001.2,2.3,19.4,8,0.36,4811.285714,-171,79.63860889,-0.866025404,32.29672066
2020-08-30 00:00:00,4799,6,2020,TRUE,34.1,1,18.5,77.3,1000.9,3,17.4,7,0.4,4859.428571,-123,80.93842155,-0.866025404,31.09767161
2020-08-31 00:00:00,4442,0,2020,FALSE,33.4,0,18.4,122.9,1003.2,3.6,16.9,6,0.43,4850.857143,-357,76.27419596,-0.866025404,31.34827361
2020-09-01 00:00:00,4801,1,2020,FALSE,34.3,0,12.6,170.8,1004.8,3.9,16.4,6,0.47,4873.714286,359,70.69826627,-1,32.43082141
2020-09-02 00:00:00,5148,2,2020,FALSE,35.9,0,10.3,239.1,1006.7,3.5,18.7,8,0.5,4912.571429,347,73.7761294,-1,32.76692008
2020-09-03 00:00:00,5259,3,2020,FALSE,38.7,1,15.3,89.9,1007.1,2.9,16.3,8,0.53,4923.428571,111,74.77294541,-1,33.68876143
2020-09-04 00:00:00,5298,4,2020,FALSE,38.5,1,11.2,114.1,1006.2,2.7,18.4,8,0.57,4952.714286,39,77.41326127,-1,33.14029329
2020-09-05 00:00:00,5151,5,2020,TRUE,34.8,1,19.9,258.9,1004.4,2.9,15.3,8,0.6,4985.428571,-147,79.58495914,-1,31.85538654
2020-09-06 00:00:00,4949,6,2020,TRUE,34,0,9.4,252.3,1003.5,2.9,17,7,0.63,5006.857143,-202,79.5580585,-1,31.56520345
2020-09-07 00:00:00,4946,0,2020,FALSE,35.6,1,17.1,236.2,1003.9,2.6,18.8,8,0.67,5078.857143,-3,81.95548127,-1,31.59508411
2020-09-08 00:00:00,5302,1,2020,FALSE,35.5,0,11.2,272.3,1004.6,2.7,18.8,8,0.7,5150.428571,356,74.20078816,-1,32.65825179
2020-09-09 00:00:00,5433,2,2020,FALSE,37.6,0,14.8,283.2,1004.3,2.8,19,8,0.73,5191.142857,131,71.32060136,-1,33.80469913
2020-09-10 00:00:00,5585,3,2020,FALSE,37.1,0,14.8,278.3,1002.2,2.6,19.8,7,0.75,5237.714286,152,70.87911071,-1,33.68152732
2020-09-11 00:00:00,5669,4,2020,FALSE,36.4,0,13,298.2,1002.6,3.1,19.5,7,0.8,5290.714286,84,62.62792182,-1,34.50708932
2020-09-12 00:00:00,5516,5,2020,TRUE,38,0,7.6,339.6,1004.9,3.2,20.7,8,0.83,5342.857143,-153,65.35956383,-1,34.59724815
2020-09-13 00:00:00,5677,6,2020,TRUE,39.4,0,9.4,350.4,1004.9,2.7,19.7,7,0.86,5446.857143,161,67.78248271,-1,34.89432216
2020-09-14 00:00:00,5808,0,2020,FALSE,39.3,0,9.4,320.1,1003.8,2.7,19.2,8,0.9,5570,131,70.18515774,-1,34.53763087
2020-09-15 00:00:00,5952,1,2020,FALSE,38.4,0,10.3,269.9,1003.3,2.8,20.9,8,0.93,5662.857143,144,68.1290335,-1,34.56292077
2020-09-16 00:00:00,6072,2,2020,FALSE,39.3,0,11.2,270.2,1003,3.3,19.5,8,0.96,5754.142857,120,63.95899881,-1,35.55050079
2020-09-17 00:00:00,6087,3,2020,FALSE,38.9,0,20.5,272.1,1002.7,3.3,20.8,8,0,5825.857143,15,62.44723872,-1,35.77714368
2020-09-18 00:00:00,6231,4,2020,FALSE,39.8,0,16.6,274.5,1001.8,3.3,19.2,8,0.03,5906.142857,144,62.16134618,-1,36.19273628
2020-09-19 00:00:00,6073,5,2020,TRUE,39,0,9.7,297.6,1002,3.3,20.1,8,0.06,5985.714286,-158,65.05199403,-1,35.14219392
2020-09-20 00:00:00,5960,6,2020,TRUE,38.9,0,10.3,301.3,1001.5,3.4,21.1,8,0.1,6026.142857,-113,65.05199403,-1,35.16158766
2020-09-21 00:00:00,6089,0,2020,FALSE,39.2,0,9.7,319.1,1000.4,3,20.2,8,0.13,6066.285714,129,65.05199403,-1,35.14219392
2020-09-22 00:00:00,6057,1,2020,FALSE,39.4,0,13.3,94.1,1000.7,3,16.8,7,0.17,6081.285714,-32,68.57411424,-1,34.87989261
2020-09-23 00:00:00,5914,2,2020,FALSE,38.8,0,10.5,93.9,1000.9,3.6,18.4,8,0.2,6058.714286,-143,68.53598985,-1,34.56828725
2020-09-24 00:00:00,5798,3,2020,FALSE,36.1,0,13,101.1,1003,3.3,19.3,8,0.25,6017.428571,-116,70.38463521,-1,33.16598314
2020-09-25 00:00:00,5636,4,2020,FALSE,35.2,0,14.8,243.7,1002.6,3.4,21,8,0.27,5932.428571,-162,60.33175521,-1,34.17421455
2020-09-26 00:00:00,5497,5,2020,TRUE,31.7,0,18,257.1,1002.6,3,19.2,7,0.31,5850.142857,-139,64.05529398,-1,31.72289436
2020-09-27 00:00:00,4885,6,2020,TRUE,31,0,15.3,267.3,1005.4,3.6,20.9,8,0.34,5696.571429,-612,57.72352468,-1,31.83630539
2020-09-28 00:00:00,4939,0,2020,FALSE,31.6,0,15.4,289.6,1006.5,3.6,21.1,8,0.37,5532.285714,54,57.1570521,-1,32.57813493
2020-09-29 00:00:00,4917,1,2020,FALSE,31.9,0,15.4,280.6,1006.2,3.5,20.6,8,0.41,5369.428571,-22,59.99110306,-1,32.33101284
2020-09-30 00:00:00,4761,2,2020,FALSE,30,0,16.5,269.9,1005.1,3.3,21.2,8,0.44,5204.714286,-156,56.94184404,-1,31.46897634
2020-10-01 00:00:00,4820,3,2020,FALSE,30.2,0,15.2,278.9,1004.6,3.1,20.9,8,0.48,5065,59,54.90544671,-0.866025404,31.71240684
2020-10-02 00:00:00,4570,4,2020,FALSE,30.4,0,15.1,271.1,1005.3,3.5,20.9,8,0.5,4912.714286,-250,58.01054361,-0.866025404,31.46526703
2020-10-03 00:00:00,4327,5,2020,TRUE,29.3,0,13,271.5,1006.4,3.4,20.8,8,0.55,4745.571429,-243,53.42789003,-0.866025404,31.09336449
2020-10-04 00:00:00,4126,6,2020,TRUE,27.6,0,13,293.7,1007.4,3.2,20.9,8,0.58,4637.142857,-201,53.75062878,-0.866025404,29.38650208
2020-10-05 00:00:00,4316,0,2020,FALSE,28,0,22.3,288.5,1007,3.6,20.8,8,0.61,4548.142857,190,52.48234573,-0.866025404,29.69965761
2020-10-06 00:00:00,4155,1,2020,FALSE,28.5,0,14.7,264.6,1007.3,3.2,20.7,8,0.65,4439.285714,-161,53.53770465,-0.866025404,29.98688643
2020-10-07 00:00:00,4346,2,2020,FALSE,28.6,0,16.6,298.3,1009.2,3.5,20.5,8,0.68,4380,191,52.91697854,-0.866025404,30.22620334
2020-10-08 00:00:00,4328,3,2020,FALSE,28.8,0,10.3,279.6,1009.6,2.8,20.4,8,0.71,4309.714286,-18,56.67696167,-0.866025404,30.13278573
2020-10-09 00:00:00,4442,4,2020,FALSE,28.6,0,7.6,295.4,1009.7,2.9,20.1,8,0.75,4291.428571,114,56.6043661,-0.866025404,29.80026506
2020-10-10 00:00:00,4053,5,2020,TRUE,29,0,13,264.4,1008.4,2.8,19.7,8,0.75,4252.285714,-389,57.03259151,-0.866025404,30.11801454
2020-10-11 00:00:00,3824,6,2020,TRUE,28,0,14.7,272.5,1006.5,3.3,19.8,8,0.81,4209.142857,-229,55.52349953,-0.866025404,29.61756948
2020-10-12 00:00:00,4165,0,2020,FALSE,27.5,0,5.4,301.8,1005,2.7,19.5,8,0.85,4187.571429,341,56.81543422,-0.866025404,29.1442629
2020-10-13 00:00:00,4350,1,2020,FALSE,29.5,0,7.6,86.5,1005.9,2.5,18.3,7,0.88,4215.428571,185,64.90435995,-0.866025404,29.80026506
2020-10-14 00:00:00,4422,2,2020,FALSE,31,0,7.6,27.4,1007.3,2.1,16.5,7,0.91,4226.285714,72,65.15525042,-0.866025404,31.20426011
2020-10-15 00:00:00,4219,3,2020,FALSE,28,0,7.9,324.8,1008,2.7,18.7,8,0.95,4210.714286,-203,50.27994206,-0.866025404,30.14896024
2020-10-16 00:00:00,4094,4,2020,FALSE,26.1,0,7.6,281.7,1007.9,2.7,19.5,8,0.98,4161,-125,45.27935317,-0.866025404,28.39627001
2020-10-17 00:00:00,3772,5,2020,TRUE,25.5,0,5.4,327.9,1008.6,2.7,19.2,8,0,4120.857143,-322,52.92860333,-0.866025404,27.31896784
2020-10-18 00:00:00,3513,6,2020,TRUE,25.8,0,13,266.1,1008.6,2.6,19.2,8,0.05,4076.428571,-259,46.66369393,-0.866025404,27.80155841
2020-10-19 00:00:00,3853,0,2020,FALSE,25.3,0,16.6,291.6,1008.4,2.8,18.9,8,0.08,4031.857143,340,47.4729409,-0.866025404,27.24293687
2020-10-20 00:00:00,3808,1,2020,FALSE,24.2,0,8.5,302.5,1007.9,2.8,19.4,8,0.12,3954.428571,-45,46.86737391,-0.866025404,26.13288427
2020-10-21 00:00:00,3855,2,2020,FALSE,24.6,0,7.6,301.3,1009,2.9,17,8,0.15,3873.428571,47,49.17009181,-0.866025404,26.64127619
2020-10-22 00:00:00,3879,3,2020,FALSE,25,0,5.8,358.5,1007.9,2.2,16.6,8,0.18,3824.857143,24,52.82614935,-0.866025404,26.84129028
2020-10-23 00:00:00,3844,4,2020,FALSE,24.4,0,5.8,339.6,1007.4,2,18.3,8,0.25,3789.142857,-35,53.01390093,-0.866025404,26.1532217
2020-10-24 00:00:00,3510,5,2020,TRUE,23.7,0,13,262.6,1008.5,2.1,18.6,8,0.25,3751.714286,-334,50.17365086,-0.866025404,25.11934605
2020-10-25 00:00:00,3053,6,2020,TRUE,23.9,0,7.6,229.4,1010.9,2.1,18.2,8,0.29,3686,-457,58.5663447,-0.866025404,25.12028156
2020-10-26 00:00:00,3607,0,2020,FALSE,23.8,0,7.7,294.8,1012.3,2.1,15.5,6,0.32,3650.857143,554,53.55067448,-0.866025404,25.34879608
2020-10-27 00:00:00,3588,1,2020,FALSE,23.1,0,15.6,262.7,1012.2,2.2,18.3,8,0.35,3619.428571,-19,53.05000117,-0.866025404,24.29272179
2020-10-28 00:00:00,3508,2,2020,FALSE,22,0,7.6,296,1012.9,2,18.2,8,0.39,3569.857143,-80,54.17077887,-0.866025404,23.36528774
2020-10-29 00:00:00,3534,3,2020,FALSE,21.4,0,5.4,316.4,1013.9,1.6,18,8,0.42,3520.571429,26,53.33529745,-0.866025404,22.98389208
2020-10-30 00:00:00,3497,4,2020,FALSE,22,0,11.2,297,1013.6,1.9,18,8,0.45,3471,-37,52.10140805,-0.866025404,23.25844252
2020-11-02 00:00:00,3406,0,2020,FALSE,19.9,0,13,274.8,1014.8,2.2,18.1,8,0.56,3469.142857,262,50.83620584,-0.5,20.48643378
2020-11-03 00:00:00,3492,1,2020,FALSE,19.8,0,13,262.4,1014.3,2.3,17.9,8,0.59,3452.714286,86,55.44592773,-0.5,20.48643378
2020-11-04 00:00:00,3629,2,2020,FALSE,19.6,0,9.5,255.5,1012.9,1.5,17,7,0.63,3458.571429,137,57.596754,-0.5,20.26134783
2020-11-05 00:00:00,3498,3,2020,FALSE,20.2,0,10.6,265.4,1014.2,1.3,17.1,7,0.66,3457.142857,-131,54.42754746,-0.5,21.01110744
2020-11-06 00:00:00,3570,4,2020,FALSE,19.8,0,8.8,271,1017,1.5,17.1,7,0.69,3462.285714,72,56.53567748,-0.5,20.67835459
2020-11-07 00:00:00,3325,5,2020,TRUE,20.3,0,16.6,284.1,1018,1.3,17.1,7,0.73,3437.714286,-245,55.91589791,-0.5,20.77919286
2020-11-08 00:00:00,3382,6,2020,TRUE,19.5,0,7.6,286.3,1018.5,1,16.9,7,0.75,3471.714286,57,60.30249767,-0.5,20.32329846
2020-11-09 00:00:00,3497,0,2020,FALSE,18.8,0,7.6,281.2,1017,0.9,16.8,7,0.8,3484.714286,115,67.24917872,-0.5,19.38730176
2020-11-10 00:00:00,3507,1,2020,FALSE,18.9,0,9.4,91.4,1015.7,0.8,16.3,7,0.83,3486.857143,10,69.05260019,-0.5,19.31880247
2020-11-11 00:00:00,3538,2,2020,FALSE,19.7,0,11.2,70.1,1017.6,1.8,15.8,7,0.86,3473.857143,31,66.12864458,-0.5,20.12517277
2020-11-12 00:00:00,3451,3,2020,FALSE,20.2,0,7.6,40.8,1018.9,2,15.6,7,0.9,3467.142857,-87,63.71727661,-0.5,21.14229558
2020-11-13 00:00:00,3570,4,2020,FALSE,20.1,0,6.9,243.1,1017.5,1.8,15.9,7,0.93,3467.142857,119,63.69515469,-0.5,21.09661821
2020-11-14 00:00:00,2890,5,2020,TRUE,19.2,0,5.4,25.2,1015.2,1.1,15.9,7,0.97,3405,-680,70.47397354,-0.5,20.13186855
2020-11-15 00:00:00,2609,6,2020,TRUE,20.3,1,14.8,101.5,1014.4,1.2,13.7,6,0,3294.571429,-281,67.55662342,-0.5,20.62531575
2020-11-16 00:00:00,3185,0,2020,FALSE,20.5,0,15.1,86.7,1016.3,2.3,9,5,0.03,3250,576,79.33828406,-0.5,20.85561459
2020-11-17 00:00:00,3181,1,2020,FALSE,19.4,0,13,281.7,1014.9,2.3,13.9,6,0.07,3203.428571,-4,70.05574645,-0.5,19.63300258
2020-11-18 00:00:00,3414,2,2020,FALSE,17.8,0,9.4,283.5,1013.7,2.1,15.7,7,0.1,3185.714286,233,66.6004117,-0.5,18.01093441
2020-11-19 00:00:00,3398,3,2020,FALSE,17.3,0,9.4,287.6,1014.2,2.2,15.4,7,0.13,3178.142857,-16,62.20849556,-0.5,17.41644892
2020-11-20 00:00:00,3678,4,2020,FALSE,17,0,16.6,289.6,1015.6,2.2,15.8,7,0.17,3193.571429,280,60.49215154,-0.5,16.42859592
2020-11-21 00:00:00,3337,5,2020,TRUE,16,0,18.4,279.1,1016.1,2.1,15.9,7,0.2,3257.428571,-341,58.66348421,-0.5,15.1800576
2020-11-22 00:00:00,3400,6,2020,TRUE,15.3,0,14.2,287.7,1016.7,2.2,15.6,7,0.25,3370.428571,63,56.88600183,-0.5,14.5205941
2020-11-23 00:00:00,3570,0,2020,FALSE,15.7,0,9.4,346.4,1017,1.9,15.4,7,0.27,3425.428571,170,59.36869621,-0.5,15.51409537
2020-11-24 00:00:00,3588,1,2020,FALSE,16.3,0,9.4,166.8,1016.5,1.6,13.5,6,0.3,3483.571429,18,59.11215456,-0.5,16.22747795
2020-11-25 00:00:00,3693,2,2020,FALSE,17.4,0,11.2,69.7,1016.7,1.1,9,4,0.33,3523.428571,105,62.6487289,-0.5,17.35343414
2020-11-26 00:00:00,3593,3,2020,FALSE,19.2,0,11.2,333.2,1018.9,2.3,12.6,6,0.36,3551.285714,-100,63.05648291,-0.5,19.52262089
2020-11-27 00:00:00,3769,4,2020,FALSE,17.7,0,14.4,269.7,1020.6,2.8,15.1,7,0.4,3564.285714,176,63.55787825,-0.5,17.45214612
2020-11-28 00:00:00,3430,5,2020,TRUE,17.4,0,16.6,273.5,1019.7,2.5,15.3,7,0.43,3577.571429,-339,60.9944714,-0.5,16.925807
2020-11-29 00:00:00,3493,6,2020,TRUE,16.3,0,8,285.9,1018.3,2.6,15.1,7,0.46,3590.857143,63,60.32549638,-0.5,16.40637309
2020-11-30 00:00:00,3389,0,2020,FALSE,15.8,0,10.1,277.7,1017.3,2,14.6,7,0.5,3565,-104,63.55660931,-0.5,15.54853858
2020-12-01 00:00:00,3504,1,2020,FALSE,17,0,8,273.5,1017.4,1.5,14.5,6,0.53,3553,115,65.11739459,-0.5,17.2285342
2020-12-02 00:00:00,3693,2,2020,FALSE,17.5,0,14.8,277.3,1015.5,1.8,14.6,6,0.57,3553,189,61.83987849,-2.44929E-16,17.17650514
2020-12-03 00:00:00,3565,3,2020,FALSE,17.1,0,9.4,257.2,1014.4,1.7,14.4,6,0.6,3549,-128,65.13914961,-2.44929E-16,17.17865473
2020-12-04 00:00:00,3831,4,2020,FALSE,17.4,0,9.4,119.6,1013,1.5,14.2,6,0.64,3557.857143,266,65.20430587,-2.44929E-16,17.53534602
2020-12-05 00:00:00,3472,5,2020,TRUE,18.6,0,16.6,103.3,1013,1.3,14,6,0.67,3563.857143,-359,69.44611108,-2.44929E-16,18.41744024
2020-12-06 00:00:00,3492,6,2020,TRUE,19.4,0,9.4,141.8,1015.4,1.4,14.2,6,0.71,3563.714286,20,69.15110937,-2.44929E-16,19.91328796
2020-12-07 00:00:00,3648,0,2020,FALSE,17.6,0,11.2,262.3,1017.1,0.8,13.9,6,0.74,3600.714286,156,82.58270038,-2.44929E-16,17.59445489
2020-12-08 00:00:00,3594,1,2020,FALSE,17.9,0,9.4,324.9,1017.2,1.3,14,6,0.75,3613.571429,-54,70.22542337,-2.44929E-16,18.1298315
2020-12-09 00:00:00,3651,2,2020,FALSE,18.4,0,9.4,289,1015.4,1.9,14,6,0.81,3607.571429,57,67.60944203,-2.44929E-16,18.72431699
2020-12-10 00:00:00,3533,3,2020,FALSE,19,0,7.6,276.4,1015,1.9,13.4,6,0.85,3603,-118,66.41470677,-2.44929E-16,19.62130094
2020-12-11 00:00:00,3718,4,2020,FALSE,18.3,0,13,154.6,1014.9,1.7,12.2,6,0.88,3586.857143,185,74.06885953,-2.44929E-16,18.2918964
2020-12-12 00:00:00,3354,5,2020,TRUE,17.2,0,11.2,265.6,1015.2,1.1,8.9,4,0.92,3570,-364,88.031173,-2.44929E-16,17.11241339
2020-12-13 00:00:00,3580,6,2020,TRUE,14.5,0,14.8,295.8,1015.9,1.6,13.9,6,0.95,3582.571429,226,86.08119786,-2.44929E-16,13.48135092
2020-12-14 00:00:00,3807,0,2020,FALSE,13,0,13,304.6,1017.1,2.3,14.6,6,0,3605.285714,227,78.26131452,-2.44929E-16,11.95212172
2020-12-15 00:00:00,3941,1,2020,FALSE,11.7,0,11.2,304.7,1019.1,1.6,14.6,7,0.02,3654.857143,134,79.68312491,-2.44929E-16,10.7253635
2020-12-16 00:00:00,4196,2,2020,FALSE,10.7,0,13,277.2,1021,1.3,14.4,6,0.05,3732.714286,255,82.88038518,-2.44929E-16,9.513746843
2020-12-17 00:00:00,4284,3,2020,FALSE,7.8,0,18.4,276.5,1020.3,1.6,14.5,7,0.08,3840,88,85.52188061,-2.44929E-16,6.406607057
2020-12-18 00:00:00,4584,4,2020,FALSE,10.4,0,18.4,265.5,1018.5,2.4,14.4,6,0.12,3963.714286,300,61.60524385,-2.44929E-16,8.913307213
2020-12-19 00:00:00,4166,5,2020,TRUE,11.8,0,16.6,265.3,1019.1,2.2,14.4,6,0.15,4079.714286,-418,62.73223304,-2.44929E-16,10.46206298
2020-12-20 00:00:00,4077,6,2020,TRUE,12.7,0,14.8,277.2,1019.5,1.7,14,6,0.18,4150.714286,-89,62.87132629,-2.44929E-16,11.3874302
2020-12-21 00:00:00,4238,0,2020,FALSE,13.6,0,11.7,273.5,1017.4,1.6,12.3,6,0.21,4212.285714,161,68.00217052,-2.44929E-16,12.83326115
2020-12-22 00:00:00,4326,1,2020,FALSE,13.4,0,11.4,289.5,1016.2,1.2,14,6,0.25,4267.285714,88,68.87222956,-2.44929E-16,12.50773644
2020-12-23 00:00:00,4358,2,2020,FALSE,13.3,0,9.4,275.3,1015.4,1.1,14.4,6,0.28,4290.428571,32,73.19004887,-2.44929E-16,12.66056505
2020-12-24 00:00:00,4265,3,2020,FALSE,13.4,0,8,274.6,1015.9,0.9,14.5,6,0.31,4287.714286,-93,74.20362473,-2.44929E-16,13.00027709
2020-12-25 00:00:00,4418,4,2020,FALSE,13.1,0,14.8,298,1017,1.5,14.5,6,0.34,4264,153,71.21405122,-2.44929E-16,11.88011743
2020-12-26 00:00:00,4112,5,2020,TRUE,12.7,0,11.2,274.9,1016.1,1.5,14.4,6,0.37,4256.285714,-306,69.22209385,-2.44929E-16,11.80995688
2020-12-27 00:00:00,4061,6,2020,TRUE,14.4,0,20.5,136.3,1013.8,1.2,14.3,6,0.41,4254,-51,69.54179116,-2.44929E-16,12.89202927
2020-12-28 00:00:00,4313,0,2020,FALSE,13.1,0,14.7,308.9,1016.6,2.2,14.6,7,0.44,4264.714286,252,57.9189307,-2.44929E-16,11.76725026
2020-12-29 00:00:00,4385,1,2020,FALSE,10.1,0,14.8,282.5,1017.7,2,14.5,6,0.47,4273.142857,72,71.68024836,-2.44929E-16,8.554478632
2020-12-30 00:00:00,4671,2,2020,FALSE,9.1,0,11.2,283.3,1019.3,1.3,14.5,7,0.5,4317.857143,286,82.71919704,-2.44929E-16,8.194645622
2020-12-31 00:00:00,4665,3,2020,FALSE,9,0,9.4,257.9,1018.5,0.6,14.3,6,0.54,4375,-6,88.51840735,-2.44929E-16,7.904681174
2021-01-01 00:00:00,5021,4,2021,FALSE,10.2,0,11.2,89,1017.9,0.7,13.9,6,0.58,4461.142857,356,76.22605413,-2.44929E-16,8.676687123
2021-01-02 00:00:00,4315,5,2021,TRUE,13.4,1,16.6,92.9,1016.1,1.2,8.2,5,0.61,4490.142857,-706,76.23072097,0.5,11.95369622
2021-01-03 00:00:00,4096,6,2021,TRUE,13.9,1,16.6,83.2,1014.6,1.1,10.7,5,0.65,4495.142857,-219,89.49038914,0.5,12.57521007
2021-01-04 00:00:00,4489,0,2021,FALSE,16.2,1,18.4,350,1016.1,0.8,10.9,6,0.68,4520.285714,393,93.80186299,0.5,15.30539261
2021-01-05 00:00:00,4332,1,2021,FALSE,17.1,1,14.8,52.2,1015.5,1.7,9.6,5,0.72,4512.714286,-157,93.24647842,0.5,16.68381791
2021-01-06 00:00:00,4394,2,2021,FALSE,16.5,1,12.6,280.6,1015,1,10.7,5,0.75,4473.142857,62,95.024978,0.5,16.13365809
2021-01-07 00:00:00,4207,3,2021,FALSE,16.3,0,11.2,294.4,1015,1,11,5,0.79,4407.714286,-187,90.25458359,0.5,16.02782001
2021-01-08 00:00:00,4577,4,2021,FALSE,13.5,0,9.3,295.8,1014.7,1.1,11.4,5,0.82,4344.285714,370,92.45280362,0.5,12.91308371
2021-01-09 00:00:00,4157,5,2021,TRUE,14.6,0,11.2,279.7,1015.4,1.1,12.9,5,0.86,4321.714286,-420,90.13175358,0.5,13.97914363
2021-01-10 00:00:00,4223,6,2021,TRUE,10.7,0,16.6,279.8,1016.1,1.4,15.4,7,0.9,4339.857143,66,85.76403638,0.5,9.467640828
2021-01-11 00:00:00,4570,0,2021,FALSE,10.6,0,16.6,283.5,1016.6,1.4,15.2,7,0.93,4351.428571,347,85.16628889,0.5,9.219035289
2021-01-12 00:00:00,4691,1,2021,FALSE,10.4,0,16.2,290.1,1017,1.1,15.5,7,0.97,4402.714286,121,84.5141735,0.5,8.392917378
2021-01-13 00:00:00,4811,2,2021,FALSE,9.5,0,11.9,282.6,1016.1,1,15.6,7,0,4462.285714,120,82.74413739,0.5,8.329429081
2021-01-14 00:00:00,4840,3,2021,FALSE,11.2,0,7.6,292.2,1015.9,0.7,14.5,7,0.03,4552.714286,29,81.77611791,0.5,10.49533311
2021-01-15 00:00:00,4832,4,2021,FALSE,13.1,0,7.6,63.8,1014.4,0.7,15.1,7,0.07,4589.142857,-8,83.12415935,0.5,12.71832527
2021-01-16 00:00:00,4509,5,2021,TRUE,10.9,0,10.8,266.4,1013.2,0.5,13.6,7,0.1,4639.428571,-323,88.07672069,0.5,9.820793004
2021-01-17 00:00:00,4643,6,2021,TRUE,9.9,0,20.5,93.4,1015.5,0.6,13.6,7,0.13,4699.428571,134,89.8107105,0.5,7.708108329
2021-01-18 00:00:00,4789,0,2021,FALSE,14.1,1,13,91.1,1016.2,1,9.3,4,0.16,4730.714286,146,86.04085537,0.5,13.17130916
2021-01-19 00:00:00,4719,1,2021,FALSE,12.9,0,14.8,271.9,1014.2,0.6,15,7,0.19,4734.714286,-70,87.65023981,0.5,11.51060201
2021-01-20 00:00:00,4798,2,2021,FALSE,13,0,19.4,272.5,1014.5,0.8,15.9,7,0.23,4732.857143,79,82.59581226,0.5,11.58806322
2021-01-21 00:00:00,4634,3,2021,FALSE,14.1,0,20.5,269.2,1013.5,1.6,16.3,7,0.25,4703.428571,-164,71.88633713,0.5,12.63915508
2021-01-22 00:00:00,4922,4,2021,FALSE,11.2,0,11.5,85.9,1014.8,1,16.3,7,0.29,4716.285714,288,86.36362168,0.5,10.32159554
2021-01-23 00:00:00,4462,5,2021,TRUE,12.9,0,16.6,106.6,1013,0.9,15.6,7,0.32,4709.571429,-460,82.58341329,0.5,11.70509068
2021-01-24 00:00:00,4543,6,2021,TRUE,12.2,0,14.8,283.8,1016.1,0.7,14.8,6,0.35,4695.285714,81,92.38431608,0.5,10.77157116
2021-01-25 00:00:00,4834,0,2021,FALSE,11.6,0,13,299,1018.1,1.2,15.4,7,0.39,4701.714286,291,88.15583422,0.5,10.61101554
2021-01-26 00:00:00,3837,1,2021,FALSE,12.6,0,13.7,279.2,1017.6,1.5,16.5,7,0.42,4575.714286,-997,73.56222045,0.5,11.26156072
2021-01-27 00:00:00,4610,2,2021,FALSE,12.7,0,14.8,276.5,1017.2,1.9,16.8,7,0.45,4548.857143,773,72.13148938,0.5,11.51060201
2021-01-28 00:00:00,4591,3,2021,FALSE,12.3,0,9.4,315.6,1018.1,1.5,16.9,7,0.48,4542.714286,-19,71.548181,0.5,11.59049118
2021-01-29 00:00:00,4870,4,2021,FALSE,12.3,0,18.4,278.5,1018.5,1.4,17,7,0.5,4535.285714,279,75.02479262,0.5,10.41732731
2021-01-30 00:00:00,4405,5,2021,TRUE,12.2,0,17.8,270.8,1016.8,2,17.3,7,0.55,4527.142857,-465,69.16163967,0.5,10.72206827
2021-01-31 00:00:00,4379,6,2021,TRUE,13.2,0,9.4,247.5,1017.3,2.1,17.2,7,0.59,4503.714286,-26,62.96367514,0.5,12.54166795
2021-02-01 00:00:00,4442,0,2021,FALSE,16.4,0,11.3,268.3,1018.9,2,17,7,0.62,4447.714286,63,56.38976427,0.5,16.13813389
2021-02-02 00:00:00,4349,1,2021,FALSE,17.1,0,9.4,195.8,1017.3,1.4,17.2,7,0.66,4520.857143,-93,64.70635629,0.866025404,17.17865473
2021-02-03 00:00:00,4310,2,2021,FALSE,18.2,0,14.8,105.6,1015.6,1.6,16.6,7,0.7,4478,-39,73.09321959,0.866025404,18.03870779
2021-02-04 00:00:00,4116,3,2021,FALSE,16.5,1,15.7,33.1,1016.2,1.5,14.1,7,0.75,4410.142857,-194,86.84050198,0.866025404,15.87427588
2021-02-05 00:00:00,4486,4,2021,FALSE,14.3,0,11.2,287.5,1017.8,1.6,16.2,7,0.77,4355.285714,370,78.44130855,0.866025404,13.61761251
